filename,split,region,noise_ratio,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
svaneti_40.tif,train,svaneti,0.4260,-2.7793,-1.5604,0.8034,1.6748,0.1539,0.7699,0.2068,1.9892,0.9583,1.2996
abancay_48.tif,train,abancay,0.2372,4.0988,-1.1788,-0.0113,-0.2027,-0.6769,-0.3777,-1.2290,-1.1611,0.4910,-0.3427
kagera_32.tif,train,kagera,0.3877,-1.6071,-1.3468,-0.4749,0.9689,-0.2622,1.7849,0.2935,2.6066,-0.5915,-0.7863
pisco_18.tif,train,pisco,0.6836,-6.5743,7.1328,-0.0541,0.3726,-0.8231,1.7430,-2.1549,-0.5432,-1.4487,0.4837
svaneti_24.tif,train,svaneti,0.4414,-2.2193,1.5509,-1.8997,3.3954,2.3762,1.9325,-1.2508,4.7990,-0.4617,-0.4706
mazowieckie_4.tif,train,mazowieckie,0.4139,-2.9680,1.3481,4.8061,1.3266,0.1673,-2.2489,-0.3623,-0.9265,3.5962,-0.8157
podkarpackie_10.tif,train,podkarpackie,0.2184,-3.3716,-3.2224,2.8964,-0.5979,-0.0964,0.6466,-2.1257,-0.4487,-0.9369,-0.0898
viru_20.tif,train,viru,0.2636,3.5917,0.4552,1.6169,-1.8949,-0.0869,0.4013,1.4965,1.2305,-0.9612,1.6116
paris_12.tif,train,paris,0.4744,1.4374,1.2658,-0.4874,2.9148,-1.1984,-0.8710,-3.6471,-0.3198,-0.6968,-0.4004
kitsap_35.tif,train,kitsap,0.2383,1.6319,-2.7260,-1.3628,1.4855,0.2634,1.1213,-0.6804,-0.0562,-1.0348,0.7228
kyoto_15.tif,train,kyoto,0.4149,-0.8195,0.2687,0.5338,-1.4330,0.5548,0.0949,0.8041,1.9601,-0.5199,1.2855
tokyo_68.tif,train,tokyo,0.4026,1.8382,1.9171,1.4840,1.0926,0.5340,-0.4302,-0.0880,2.3379,0.8012,3.0377
viru_34.tif,train,viru,0.3330,-1.7830,0.2163,3.4810,-1.6309,-0.6015,0.1172,1.0563,0.8843,0.6362,-1.5927
ulaanbaatar_47.tif,train,ulaanbaatar,0.3287,-0.1508,0.9516,-0.9117,0.8604,3.4229,1.0049,2.7002,0.9560,-2.5184,0.1874
rotterdam_2.tif,train,rotterdam,0.2916,-1.4072,0.5539,-4.2541,-2.5465,2.6969,-2.3851,-1.4145,-0.3682,1.3695,-0.5698
lohur_39.tif,train,lohur,0.0727,-3.3723,-2.8089,4.3762,-0.5750,0.9238,-0.0381,-1.6940,-1.8158,-0.2309,-0.7622
dowa_18.tif,train,dowa,0.1951,3.7389,1.8676,3.3695,-0.6100,1.3223,-0.6024,2.8282,-1.3947,-0.6383,-0.6151
wielkopolskie_29.tif,train,wielkopolskie,0.2113,1.6201,-2.0672,-1.2045,4.1755,1.8272,0.3098,0.0202,-0.8830,0.9977,0.4445
rio_18.tif,train,rio,0.4335,-2.2864,-0.4690,-1.9992,2.6629,2.2806,1.5625,-2.8913,3.1767,-2.0378,-0.4073
daressalaam_86.tif,train,daressalaam,0.3231,0.1505,-1.3791,0.3696,-1.6496,-0.7910,0.9313,1.4558,1.9792,0.0591,1.3350
vegas_14.tif,train,vegas,0.3217,2.8832,-0.4017,-0.6846,-1.5403,0.0794,0.1057,-0.6373,-0.2723,-1.2956,-0.4635
abancay_12.tif,train,abancay,0.2886,-1.2050,-0.5094,-2.4089,3.5648,2.7428,0.0639,1.2759,1.1092,1.2429,1.5086
pisco_25.tif,train,pisco,0.1690,-3.4976,2.3337,4.3540,-2.8307,3.0874,1.2399,-2.5599,-1.9215,-2.0655,-0.7480
vienna_15.tif,train,vienna,0.2574,3.6882,1.0833,1.0210,-1.0173,-2.0951,-1.9016,-1.6320,-0.5336,2.5214,-0.6706
wielkopolskie_12.tif,train,wielkopolskie,0.1019,-1.2775,-5.7167,1.6554,0.2574,1.5644,1.4265,-0.0071,-1.7236,-0.3965,0.0490
monrovia_49.tif,train,monrovia,0.2144,0.1845,-1.3336,-1.2677,2.1728,0.0620,-0.0255,0.7891,0.9833,2.6985,0.3115
maputo_3.tif,train,maputo,0.2438,3.6847,-1.3220,-0.2776,-1.1485,-1.2494,-0.0509,0.4374,-1.3222,0.3438,-1.2006
tyrolw_44.tif,train,tyrolw,0.1588,-2.8586,-2.6007,3.5614,-1.9214,-0.7310,0.1645,-0.3810,-0.3427,0.9010,-1.0035
warminsko-mazurskie_12.tif,train,warminsko-mazurskie,0.5934,-3.1545,-0.7330,-0.3895,-0.4224,-1.3997,0.5360,-2.8760,2.9469,0.5052,-1.6590
chisinau_68.tif,train,chisinau,0.3117,0.2375,-1.8705,-1.2002,-1.2187,-2.5879,0.9371,-0.5667,1.0971,-0.2788,-0.9156
zanzibar_31.tif,train,zanzibar,0.3356,-3.8828,-1.8883,-2.0470,2.2163,-3.1775,-0.8713,0.2573,-0.2682,3.2936,0.4070
vienna_4.tif,train,vienna,0.3469,3.1846,-0.1075,-0.7542,1.0554,-0.5618,-0.5324,-0.1836,-1.6313,-1.0697,0.4086
abancay_46.tif,train,abancay,0.2371,3.5065,-0.8538,-0.2872,1.2720,0.8706,-0.0787,1.1249,-1.8018,-0.0793,0.3337
zanzibar_33.tif,train,zanzibar,0.2665,-4.2682,-1.9650,-1.6456,0.3181,-3.0408,0.3485,1.8065,2.1775,2.2812,1.0538
daressalaam_95.tif,train,daressalaam,0.2268,2.6746,-2.3108,-0.7147,-0.6780,-0.7038,0.6377,0.3300,-0.2098,0.3131,-0.3937
tokyo_13.tif,train,tokyo,0.3750,1.3146,1.0925,1.8430,0.4057,0.7577,-0.1743,1.0088,1.1415,0.4348,1.5649
austin_30.tif,train,austin,0.2335,1.2054,-1.8825,-3.3378,-1.9700,2.8783,-0.6244,-1.2721,-0.6153,-0.1986,0.1157
abancay_28.tif,train,abancay,0.2554,4.5049,-0.7544,0.2021,-0.4487,-0.6850,-0.3744,-0.7268,-1.4881,-0.1702,-0.4080
tokyo_60.tif,train,tokyo,0.3443,-1.1774,1.2373,3.7360,-0.4854,-0.1291,-0.8746,-0.6110,0.2970,0.3027,1.0972
svaneti_44.tif,train,svaneti,0.1975,-3.3011,-3.3830,-1.4018,2.2616,-0.5002,1.1473,0.8640,1.1841,1.1555,0.4766
tokyo_41.tif,train,tokyo,0.4147,1.4923,1.1951,1.2655,-0.0172,-0.5853,-0.4314,0.4368,1.2079,0.4040,2.0352
chincha_8.tif,train,chincha,0.3534,1.7496,1.6919,2.9156,-1.0282,0.5898,0.0013,0.9443,0.8390,-1.3529,1.1396
ngaoundere_31.tif,train,ngaoundere,0.4078,-1.2954,0.1851,2.3523,-2.9519,-0.0608,-0.4005,0.8440,1.4897,0.7540,-0.3369
chicago_11.tif,train,chicago,0.2783,4.2635,-0.1940,-0.0331,-0.5549,-1.0391,-0.4718,-0.4751,-1.3013,-0.6767,0.2670
chisinau_61.tif,train,chisinau,0.2365,3.1401,-1.6219,-0.4152,-1.5310,-1.9408,-0.0473,-0.1257,-0.9482,0.1851,-0.7116
aachen_28.tif,train,aachen,0.0532,-3.7203,2.2302,6.5125,2.2308,1.8115,-3.0054,-0.0546,-2.5330,3.2181,-2.0307
zachodniopomorskie_5.tif,train,zachodniopomorskie,0.1808,-3.9383,0.6355,-5.1187,-4.4430,3.8165,-2.7615,1.0167,1.6741,4.0383,0.5083
zanzibar_64.tif,train,zanzibar,0.3173,-1.9209,-1.6715,1.1562,-1.2776,-1.3587,0.4071,1.8648,0.9547,1.4346,0.7114
vegas_35.tif,train,vegas,0.7479,1.2003,7.5831,1.2728,-0.1711,-1.4126,1.2397,-1.7812,5.5979,0.6735,-0.8319
accra_7.tif,train,accra,0.3379,2.1855,0.9084,-1.7583,-1.7643,0.9248,-1.5905,-0.7637,0.0125,1.0065,0.9902
baybay_61.tif,train,baybay,0.1398,-1.4605,-4.1362,2.8980,-1.0212,0.6874,0.9641,-0.3638,-1.3700,-0.4590,-1.0245
kyoto_21.tif,train,kyoto,0.6194,-1.6691,2.3808,1.1564,-1.1486,1.6075,0.3369,-0.6803,4.1879,-0.8501,2.0611
santiago_46.tif,train,santiago,0.3092,3.5502,0.4220,0.6335,-1.2398,-1.3734,-0.4769,-0.7354,-0.0591,-0.4431,1.2296
monrovia_7.tif,train,monrovia,0.2780,0.1610,-1.9257,1.2325,-0.7801,0.2540,1.2855,1.2939,1.1684,-0.5431,-0.0452
zanzibar_66.tif,train,zanzibar,0.4187,-3.0933,-0.2580,0.1093,0.1837,-1.7816,0.3457,1.9215,1.9714,1.0238,0.2831
soriano_10.tif,train,soriano,0.3681,2.1211,-0.1475,-0.5158,3.2690,0.6675,-0.5422,-1.1123,-0.9466,0.5411,1.0342
pisco_1.tif,train,pisco,0.3342,-0.6636,2.8302,2.5275,-3.1722,3.2702,2.5474,0.6921,0.6290,-0.7049,-0.1590
dortmund_10.tif,train,dortmund,0.2485,-1.1389,-3.2376,1.3191,0.5587,0.8540,1.1264,-0.3682,-0.0229,-0.7712,0.4543
monrovia_64.tif,train,monrovia,0.3099,2.8010,-0.6088,-0.4550,-0.4068,-1.0600,0.2101,1.2505,-0.7909,-0.0605,-1.8768
chisinau_16.tif,train,chisinau,0.2910,2.6933,-1.2718,-0.3158,-0.5301,-1.0445,0.0926,0.4039,-0.8747,0.3216,-0.3461
chiangmai_4.tif,train,chiangmai,0.2029,-0.1172,-3.4604,-3.2506,-0.3058,2.2730,0.3150,-0.1446,-0.7409,0.2193,-0.3160
pisco_26.tif,train,pisco,0.4052,-1.7369,5.1635,2.8858,-1.8367,2.5136,4.0895,0.8901,-0.9251,-1.4895,0.1215
dolnoslaskie_33.tif,train,dolnoslaskie,0.1701,-3.4204,-2.2497,3.2312,0.3203,0.2384,-0.4783,-1.1308,-2.3947,-0.9405,0.1015
tokyo_59.tif,train,tokyo,0.3230,-1.1629,0.8825,3.4868,0.0156,0.4463,-0.3358,-1.0273,0.7301,-0.4505,0.5676
rio_42.tif,train,rio,0.3274,3.7483,1.9585,0.6551,0.1488,-1.0900,-1.5033,-0.8311,-0.0284,0.7832,2.0468
abancay_7.tif,train,abancay,0.2941,1.4892,-1.8223,-0.6161,1.2540,0.1604,0.5288,0.1473,0.3906,0.3328,1.1498
santiago_69.tif,train,santiago,0.3337,-1.1570,-1.4314,-1.5240,-0.3161,-3.0124,0.5601,-1.2171,0.5724,-1.0330,-0.6453
dhaka_58.tif,train,dhaka,0.2643,0.8383,-0.6633,-2.4779,-2.4711,0.6899,-1.4620,-0.7402,0.3874,2.5053,0.1300
austin_28.tif,train,austin,0.2902,2.7750,-1.5328,-0.6862,0.2372,-0.2352,0.7170,-1.0004,-0.0212,-2.9195,2.7870
chicago_21.tif,train,chicago,0.2621,4.4790,-0.2258,0.0189,-0.2183,-0.6637,-0.2931,-0.0612,-1.0811,-0.0989,-0.9759
chisinau_25.tif,train,chisinau,0.2405,2.4922,-2.2614,-1.1655,-0.5252,-1.3480,0.7638,0.0065,-0.3108,-0.5678,-0.2927
abancay_24.tif,train,abancay,0.2443,-2.0574,-1.6844,-1.2892,3.8486,1.1400,1.4541,1.1809,0.6313,-0.8091,0.6516
aachen_35.tif,train,aachen,0.3916,-1.6576,-1.4037,1.1513,-0.6607,-1.0582,1.3642,-0.9889,1.8172,-1.6709,-0.3480
wielkopolskie_14.tif,train,wielkopolskie,0.1618,0.8742,-2.3200,-1.3045,5.6707,2.5231,0.3091,-0.7118,-1.1213,1.0217,0.3930
vegas_49.tif,train,vegas,0.3124,3.4645,-0.9934,-0.6140,1.1103,-0.9534,-0.5620,-2.6959,-1.2867,-1.3424,1.7200
svaneti_65.tif,train,svaneti,0.1733,-5.7404,2.4183,-1.7256,6.7099,0.9489,-1.4973,2.2219,-2.4300,-1.9776,0.2888
bielefeld_59.tif,train,bielefeld,0.3273,0.5443,-0.7143,-2.4527,-0.3485,1.5706,-0.5722,-0.8511,0.0741,0.3826,-0.5187
shanghai_55.tif,train,shanghai,0.4100,1.6762,2.7653,1.4120,-0.9430,-1.3244,-1.0200,0.3994,1.9652,1.0789,0.9086
muenster_24.tif,train,muenster,0.1715,-3.0067,-1.8364,3.9183,-1.7594,0.2786,0.2959,-0.2735,-0.0123,-0.5721,1.3831
kitsap_49.tif,train,kitsap,0.2628,-1.1822,-2.8540,-2.2007,-2.5482,-1.3961,0.6384,-0.4010,0.8744,-0.2977,0.4255
austin_25.tif,train,austin,0.2440,3.4805,-1.9079,-1.0033,1.2144,-0.1379,0.0684,-1.3522,-1.4627,-1.1400,0.7387
rio_5.tif,train,rio,0.3899,3.2082,1.1642,0.2942,-0.5650,-1.5284,-0.6580,-1.0160,-0.1767,-0.7701,0.4690
chiclayo_3.tif,train,chiclayo,0.8342,-1.2864,6.8073,2.7505,-1.5968,-2.7343,4.2366,-1.5951,1.7480,4.0195,6.8463
santiago_14.tif,train,santiago,0.3572,2.9932,0.0375,0.1793,-0.6279,-1.3843,0.0327,-1.6065,0.3732,-0.9673,0.1046
abancay_40.tif,train,abancay,0.2423,4.4212,-0.8066,0.2737,-0.1950,-1.0687,-0.9336,-2.4113,-1.2028,1.2689,-0.5610
shanghai_42.tif,train,shanghai,0.4450,1.3254,2.7607,0.2358,-0.9814,-2.8035,-1.6524,-0.0678,1.4791,2.5219,-0.3442
vienna_22.tif,train,vienna,0.1440,2.7523,-1.2905,-0.3320,0.8445,1.4550,0.4279,3.6024,-0.8316,1.0466,-0.1769
melbourne_26.tif,train,melbourne,0.3140,4.0656,-0.2525,0.0008,-0.3090,-1.5013,-0.5668,-1.9245,-0.8087,-0.2512,-0.2520
christchurch_12.tif,train,christchurch,0.2668,2.2409,-2.1367,-0.7155,0.4380,-0.2267,0.6691,-0.6678,-0.3388,-0.5517,0.4039
paris_39.tif,train,paris,0.3367,-0.2008,-0.7440,-1.4131,4.2207,-0.0004,-0.1444,-1.5964,-0.6301,0.3767,-0.9939
tyrolw_70.tif,train,tyrolw,0.1824,-1.8110,-2.4934,2.5588,-2.3465,-0.3407,0.7274,3.1926,0.2692,1.2416,-0.6658
mazowieckie_28.tif,train,mazowieckie,0.1539,-4.5030,0.0171,2.1791,5.2532,1.2132,-1.2980,-0.1714,-0.7699,3.5369,-2.2741
chiangmai_8.tif,train,chiangmai,0.2598,1.8110,-1.2345,-1.0720,-0.8718,-1.9487,0.2159,0.8535,0.1296,0.6388,-0.5743
slaskie_26.tif,train,slaskie,0.5618,-3.0846,1.2988,-3.1231,-0.2694,2.4973,-0.7892,-1.3812,1.5243,-0.2977,0.4287
coxsbazar_68.tif,train,coxsbazar,0.2571,-4.1935,-1.1039,-0.3202,-2.5356,1.2597,2.7451,0.1703,1.7174,-0.5146,-0.9229
shanghai_47.tif,train,shanghai,0.3719,2.9932,2.3743,0.4609,2.9495,0.8618,-1.7808,-1.6798,-0.5630,0.8370,2.2165
lima_43.tif,train,lima,0.1937,5.5648,3.5737,1.7360,2.4211,1.2597,-2.1349,1.5870,-2.9918,0.4685,-0.3952
rotterdam_50.tif,train,rotterdam,0.3681,0.5777,1.5192,-1.0420,-2.6888,-2.1858,-1.4646,-0.3078,1.8362,1.9035,0.6083
aachen_59.tif,train,aachen,0.3070,1.3006,-1.5895,-1.1850,0.9756,-0.4623,0.6566,0.0774,0.1925,-0.1073,0.0385
chiclayo_34.tif,train,chiclayo,0.2462,1.2749,-0.7942,3.9350,-1.5522,0.9500,-0.0312,0.3061,-0.5039,0.1189,0.2280
coxsbazar_13.tif,train,coxsbazar,0.1836,-4.9421,0.4908,3.6251,-2.4054,1.2495,-2.5306,-1.6818,-0.5806,3.0178,-2.5120
dortmund_40.tif,train,dortmund,0.2315,2.3980,-1.7332,-0.2495,-1.4561,-0.4240,1.2868,1.9432,1.5682,-0.3472,1.1483
rotterdam_6.tif,train,rotterdam,0.4429,2.0428,0.9749,-0.2983,-0.1796,-2.0385,-0.4951,-1.6895,-0.1267,-1.4269,0.6045
accra_58.tif,train,accra,0.3350,-3.5356,0.9552,-1.0278,7.0973,1.2255,-0.7303,-0.2544,1.8787,3.2067,1.5961
tokyo_48.tif,train,tokyo,0.3682,2.4644,1.4010,-0.0679,1.4080,0.1897,-0.5655,1.2601,0.9246,0.5899,2.9044
coxsbazar_26.tif,train,coxsbazar,0.2106,-5.0270,-1.4598,-0.1640,-0.1901,0.4448,0.5255,2.2863,0.2388,-0.7209,-0.3056
rio_30.tif,train,rio,0.4896,-3.8326,1.3700,-1.7713,2.8875,-1.7566,0.1960,0.4546,0.6559,0.4425,-2.1577
kagera_2.tif,train,kagera,0.3921,-1.6575,-1.9486,0.2831,2.2465,0.1717,1.0109,-0.6277,1.2007,0.3177,-1.0857
koeln_16.tif,train,koeln,0.2423,2.2885,-1.4459,-0.6813,-0.9522,-1.8253,-0.3866,0.4479,-0.6740,1.4231,-0.0233
lambayeque_35.tif,train,lambayeque,0.3056,-2.8706,0.4080,2.7538,-1.5855,2.0724,-0.8867,-1.2260,-0.1402,-0.4977,-1.0247
coxsbazar_30.tif,train,coxsbazar,0.3277,-4.6003,-1.2698,0.8832,0.9763,0.4996,0.2686,0.6801,1.1310,0.6749,-2.0388
ulaanbaatar_5.tif,train,ulaanbaatar,0.3890,4.5209,3.7777,0.9004,1.9093,0.3221,-0.8099,0.9560,-0.4181,-0.6958,-2.1239
ica_21.tif,train,ica,0.1885,4.5818,2.5755,1.1581,-1.7134,0.2993,-0.0125,3.1303,-1.4305,-1.9397,0.0007
kagera_4.tif,train,kagera,0.3044,-3.3389,-1.5996,1.1871,-0.9058,-1.0169,0.9455,-0.9024,1.9158,0.0192,1.1443
santiago_20.tif,train,santiago,0.3739,1.6504,0.3974,-0.7582,-0.7563,-0.8171,-0.4770,-0.9832,0.5823,-0.0441,0.4486
muenster_50.tif,train,muenster,0.1675,-0.9522,-3.1486,2.3992,-0.5907,1.0209,0.6096,1.4204,-1.6085,-0.2271,-0.4733
coxsbazar_9.tif,train,coxsbazar,0.3065,-6.3368,1.8006,0.2386,-1.5077,-2.2172,-1.5439,0.3842,-1.2603,-1.4645,-1.8945
svaneti_1.tif,train,svaneti,0.4249,-2.3163,-1.4401,-0.6380,-0.7636,-2.9234,1.0726,1.6553,2.1509,0.5256,-1.7090
vienna_5.tif,train,vienna,0.1011,-5.8985,0.8807,-6.9043,-2.7529,2.2440,-4.3991,0.3244,-5.0720,0.4430,-0.4910
dhaka_23.tif,train,dhaka,0.2739,2.7265,-0.6456,-0.2472,0.1880,-0.4695,0.0560,-0.3476,0.3727,0.8126,-0.3268
tyrolw_50.tif,train,tyrolw,0.3287,-0.8142,-2.3028,-1.4631,-0.1425,-1.9431,1.1086,0.3509,1.1009,0.3279,-1.0772
kujawsko-pomorskie_3.tif,train,kujawsko-pomorskie,0.2537,1.1285,-0.8764,-0.9928,5.0027,1.7868,0.1795,-1.0045,0.2732,0.7646,-0.1466
austin_18.tif,train,austin,0.2399,1.5220,-2.9429,-1.3608,0.3521,-0.7459,0.9538,-0.8346,-0.5773,-1.4094,0.6389
tonga_58.tif,train,tonga,0.3891,1.0099,-0.6871,-0.9642,1.8586,-0.4486,1.0634,-1.2269,1.7305,-0.2919,-1.7882
ngaoundere_48.tif,train,ngaoundere,0.3692,1.1569,0.0960,1.4506,0.2974,0.5611,0.4170,1.9160,1.3944,0.7265,0.4437
aachen_68.tif,train,aachen,0.2411,-2.1345,-1.8219,3.2935,1.4523,1.9648,0.4482,-1.4416,-0.1481,-0.2454,0.0893
abancay_18.tif,train,abancay,0.2517,3.3664,-1.0437,0.9120,-0.6166,0.1725,0.2446,0.7170,0.0113,-0.3209,1.5778
sechura_45.tif,train,sechura,0.3100,2.2191,-0.6353,-0.6180,1.0626,-0.0124,0.0399,1.9275,-1.1660,0.1926,-0.4859
tyrolw_68.tif,train,tyrolw,0.3418,-5.8801,1.4378,-1.5995,-3.1800,-1.4472,-0.8942,-0.7204,1.3281,-1.6430,1.0136
tonga_39.tif,train,tonga,0.4262,-1.0697,-1.0948,-1.4131,2.9436,-0.5692,0.1198,-0.2474,0.9531,1.4694,1.7141
dowa_8.tif,train,dowa,0.3148,2.7630,2.9460,3.6016,-0.0461,0.5959,-1.4480,0.8205,-0.0269,1.2979,0.3628
mazowieckie_36.tif,train,mazowieckie,0.2210,-1.8173,-2.8171,-0.0493,1.7392,0.6996,1.5278,0.7113,0.4872,-0.7170,-0.8203
ica_26.tif,train,ica,0.7886,-1.6165,6.9157,2.7737,0.2641,-1.6805,-0.4977,1.1267,3.4066,2.7283,3.5765
daressalaam_119.tif,train,daressalaam,0.2778,0.8803,-2.0632,-1.0197,0.3765,0.0867,1.5715,1.6642,1.6418,-0.5440,0.8308
dortmund_8.tif,train,dortmund,0.1727,0.8173,-3.5843,2.2478,-1.6110,0.9087,1.4127,0.1120,-0.8805,-2.2376,0.5269
vienna_45.tif,train,vienna,0.3329,3.1106,1.1438,-0.6172,1.1369,-0.1358,-0.7805,2.5830,-1.9108,-1.1600,1.6070
dowa_22.tif,train,dowa,0.2978,2.2041,2.4865,4.4251,-0.8021,1.1270,-0.7865,0.8648,0.3175,-0.2860,0.7326
bogota_1.tif,train,bogota,0.2100,-0.2196,-2.7386,-2.2194,3.3536,0.6416,0.7765,0.1556,-0.4977,0.6366,-0.7262
lima_33.tif,train,lima,0.2105,5.1082,2.7756,1.1612,-0.1496,0.4460,-0.4514,2.7942,-0.6862,-0.9445,-0.9207
pisco_3.tif,train,pisco,0.3283,-4.0906,0.9931,3.7490,1.3006,-0.2945,-1.1402,-2.2181,0.1005,1.0564,-0.8284
dhaka_53.tif,train,dhaka,0.2773,-0.6347,-0.9301,0.3293,-1.7661,2.0855,-0.5184,0.2898,0.8377,1.2050,1.4528
piura_18.tif,train,piura,0.3432,-2.3700,0.1669,1.3560,-2.2184,4.0100,2.4768,-2.7159,0.3948,-1.1710,-0.7722
western_12.tif,train,western,0.7280,-3.5126,10.4322,-3.1297,-1.4585,-1.0469,7.2280,-0.6002,-1.0572,-0.8945,-1.1357
daressalaam_129.tif,train,daressalaam,0.2224,4.2306,-0.3852,0.9167,-2.5353,-1.9440,-0.7542,-1.7152,0.3232,1.5743,0.6379
chiangmai_5.tif,train,chiangmai,0.1967,1.3749,-3.0940,-1.3765,-0.6034,-1.3359,0.8755,1.1609,-1.2691,-0.6945,-0.5329
slaskie_32.tif,train,slaskie,0.1609,-7.1866,0.4749,-5.7216,2.1879,0.3137,-2.3648,0.0211,-2.4543,-1.6437,1.8047
vegas_46.tif,train,vegas,0.2775,4.2284,-0.1771,0.6998,-1.1918,-0.9362,-0.1796,-1.5681,-0.4034,-0.9667,1.0657
tyrolw_10.tif,train,tyrolw,0.2632,-5.5836,1.1697,-3.5914,3.7694,-3.4768,-0.6963,1.3543,-2.5817,-1.3040,-2.2807
lima_17.tif,train,lima,0.1991,2.6463,-1.3846,0.8152,0.1972,2.0637,1.2173,3.0406,-0.3748,-2.2468,2.6413
kitsap_31.tif,train,kitsap,0.2993,-0.3854,-1.0843,-1.7126,0.2606,-1.6594,0.8635,0.7575,0.3175,-1.8970,0.5127
vegas_5.tif,train,vegas,0.1495,4.5568,0.9535,1.1034,-0.7486,0.4913,-0.3106,3.0048,-0.7490,0.7608,1.2753
muenster_21.tif,train,muenster,0.2648,-0.8936,-2.5068,-1.3212,-0.8510,1.6145,0.5717,-0.1387,1.3153,-0.1655,1.2135
svaneti_57.tif,train,svaneti,0.1848,-3.1725,-0.9650,-2.5009,6.0873,1.1466,0.5961,-0.7340,0.9306,1.0157,0.0942
vegas_37.tif,train,vegas,0.1545,4.9307,2.2219,1.3608,0.4943,0.6181,-1.3547,3.1448,-1.6575,1.5032,0.6982
kagera_50.tif,train,kagera,0.3398,-3.1882,-1.8143,0.3402,-0.3849,-2.2854,0.2390,0.7584,1.4846,1.8178,0.2004
tokyo_43.tif,train,tokyo,0.4212,0.2627,1.0688,1.1528,-0.3352,0.5787,0.9367,-0.0448,3.0411,-0.8311,1.7814
tokyo_46.tif,train,tokyo,0.3264,1.7964,0.4298,0.1359,-1.1281,0.9405,-0.0961,0.8258,1.7706,-0.2378,2.8385
lohur_13.tif,train,lohur,0.0350,-3.2577,0.3476,6.1560,0.4798,1.5799,-1.6356,-1.8893,-2.8794,-0.5359,-0.3381
austin_26.tif,train,austin,0.2231,4.9294,-1.2429,0.1813,-0.1809,0.1308,0.2119,-1.4496,-0.6615,-1.0794,0.8530
paris_18.tif,train,paris,0.4703,1.5969,1.2317,-0.4376,1.4639,-1.8178,-0.8258,-1.3355,0.1267,0.6084,-1.7364
vienna_29.tif,train,vienna,0.2910,4.1929,-1.1139,-0.7853,1.2616,0.6090,0.0777,-0.5898,-1.4985,-2.1613,1.7407
vienna_61.tif,train,vienna,0.2524,2.2952,-1.6212,-3.0350,-0.9300,2.7958,-0.4588,-1.2790,-1.7883,-2.7073,1.5874
christchurch_53.tif,train,christchurch,0.1522,0.7183,-3.4288,-1.9817,3.7681,1.5370,1.0759,0.7680,-0.8244,0.5821,-0.0299
khartoum_47.tif,train,khartoum,0.5606,1.4626,4.7162,0.1667,0.6236,-1.2894,-2.6959,1.9154,-0.3357,2.1476,1.5344
melbourne_49.tif,train,melbourne,0.2862,3.6890,-0.8402,-1.6820,-1.2541,1.2858,-0.5466,-1.3716,-0.8988,-1.5714,1.1494
paris_42.tif,train,paris,0.5339,1.1083,1.7043,-0.5087,1.8367,-2.2585,-0.7293,-3.7482,0.7389,-0.1830,-1.0548
shanghai_8.tif,train,shanghai,0.3015,-2.3741,-0.3900,-3.3567,-0.8719,0.2008,-0.8645,1.1054,-0.6121,-0.6020,0.5069
koeln_35.tif,train,koeln,0.2833,2.1033,-0.7657,-0.6012,-0.6627,-1.3300,0.1669,0.4893,0.6460,0.6623,-0.2195
podlaskie_2.tif,train,podlaskie,0.5815,-4.4059,1.4362,2.1673,2.6087,-1.1924,-1.3621,-0.3297,1.4786,2.9368,0.8706
duesseldorf_49.tif,train,duesseldorf,0.4383,0.0432,0.9976,2.0305,0.7877,0.5782,0.1260,-0.0506,2.1370,0.2063,1.3216
tyrolw_13.tif,train,tyrolw,0.4653,-2.8166,-0.2464,-1.9075,0.2921,-4.3370,-0.6593,2.6659,-1.3239,0.4016,-2.8375
viru_11.tif,train,viru,0.2591,2.3857,-0.2994,3.1411,-2.4558,0.4518,0.7142,1.1816,0.4086,-1.3064,0.1826
chiangmai_11.tif,train,chiangmai,0.2281,-0.1403,-1.9569,-2.9660,-1.8334,0.4189,0.0741,0.6444,0.6618,0.7307,-0.1145
mahe_17.tif,train,mahe,0.1622,0.3778,-0.5572,-4.3202,-3.8408,4.6159,-1.8195,0.4804,-1.3892,0.3351,-0.0267
baybay_10.tif,train,baybay,0.2321,2.7657,-1.6465,-1.9209,-2.2446,1.3214,-0.5930,-1.4143,-0.5824,0.4329,-0.7308
accra_17.tif,train,accra,0.3279,3.7100,0.2247,0.0135,0.0602,-1.1303,-0.5614,-1.2431,-1.1414,-0.5394,-0.4172
daressalaam_123.tif,train,daressalaam,0.2173,1.2006,-0.6705,0.5730,-2.2328,1.9088,-0.0424,2.4367,0.6268,1.3233,-0.4602
warminsko-mazurskie_1.tif,train,warminsko-mazurskie,0.3530,-4.8306,-0.4726,-0.1416,-0.3175,-0.7114,-0.0813,0.5207,1.3387,-1.2336,3.1759
lambayeque_8.tif,train,lambayeque,0.3174,2.9716,0.1130,-0.6756,1.8669,0.0736,-0.1042,0.3773,-0.5844,-0.1064,-1.1298
chisinau_30.tif,train,chisinau,0.2422,3.6852,-2.0362,-0.3469,-1.4139,-1.5593,0.4855,-0.3785,-0.7067,-0.1812,-1.6186
viru_23.tif,train,viru,0.2373,4.1980,-0.2523,-0.0934,-0.1934,-0.2089,-0.2851,1.5501,-1.5846,0.1919,-0.3962
