filename,split,Bareland_gt_reg,Bareland_ps_reg,Rangeland_gt_reg,Rangeland_ps_reg,Developed_gt_reg,Developed_ps_reg,Road_gt_reg,Road_ps_reg,Tree_gt_reg,Tree_ps_reg,Water_gt_reg,Water_ps_reg,Agriculture_gt_reg,Agriculture_ps_reg,Building_gt_reg,Building_ps_reg,gt_regions,ps_regions,frag_ratio
lima_42.tif,train,3,0,3,2,4,2,2,24,16,1,0,0,0,31,16,13,44,73,1.66
lambayeque_40.tif,train,0,11,6,2,36,11,1,27,155,153,1,1,1,0,83,96,283,301,1.06
daressalaam_34.tif,train,0,0,114,94,301,129,12,48,165,123,0,0,0,1,157,96,749,491,0.66
maputo_15.tif,train,0,0,52,77,241,306,5,35,252,201,0,3,0,0,72,117,622,739,1.19
swietokrzyskie_33.tif,train,0,0,15,57,3,12,1,15,35,55,0,0,13,30,3,5,70,174,2.49
swietokrzyskie_3.tif,train,0,0,11,35,0,14,3,5,64,38,0,0,6,17,2,1,86,110,1.28
daressalaam_37.tif,train,0,0,65,60,1095,487,16,68,321,275,0,0,0,2,254,87,1751,979,0.56
baybay_56.tif,train,1,7,186,141,166,261,4,20,185,105,1,11,3,15,65,62,611,622,1.02
christchurch_34.tif,train,0,0,557,544,126,457,3,51,350,274,3,0,0,0,228,199,1267,1525,1.20
lubuskie_2.tif,train,0,0,6,36,12,18,1,8,202,41,0,0,0,39,14,16,235,158,0.67
aachen_33.tif,train,0,0,287,123,213,162,10,71,114,59,4,0,0,0,159,153,787,568,0.72
tyrolw_52.tif,train,0,0,95,171,76,152,6,32,131,85,0,0,0,6,47,63,355,509,1.43
dhaka_43.tif,train,0,1,59,187,67,183,5,23,60,86,6,8,0,4,24,43,221,535,2.42
monrovia_27.tif,train,0,0,208,233,67,313,1,26,235,197,25,13,9,23,96,86,641,891,1.39
dhaka_50.tif,train,0,0,82,250,254,336,3,46,168,178,14,22,0,0,56,53,577,885,1.53
duesseldorf_60.tif,train,2,0,139,140,26,89,5,57,218,106,0,1,23,11,17,20,430,424,0.99
daressalaam_80.tif,train,0,0,97,189,280,304,30,87,203,198,0,1,2,44,33,83,645,906,1.40
ica_4.tif,train,0,1,191,49,154,168,15,46,179,129,7,5,0,0,65,99,611,497,0.81
coxsbazar_37.tif,train,5,0,116,145,43,42,0,26,93,46,8,13,11,18,14,12,290,302,1.04
lima_27.tif,train,0,0,348,192,182,140,4,20,347,160,14,1,7,7,84,102,986,622,0.63
piura_49.tif,train,2,0,26,74,236,137,5,12,219,132,3,0,3,1,44,54,538,410,0.76
duesseldorf_1.tif,train,15,0,323,454,466,362,7,51,344,241,10,0,1,6,195,174,1361,1288,0.95
rotterdam_4.tif,train,0,0,39,164,74,281,17,64,264,124,5,4,0,18,32,54,431,709,1.65
abancay_33.tif,train,0,1,149,165,167,139,6,51,171,128,0,1,1,3,123,110,617,598,0.97
podlaskie_5.tif,train,0,0,9,39,4,38,0,19,12,14,1,11,5,10,11,11,42,142,3.38
piura_33.tif,train,0,0,106,217,8,46,3,23,139,86,2,2,16,21,0,0,274,395,1.44
monrovia_72.tif,train,0,0,353,370,68,421,24,45,138,154,0,11,4,13,111,109,698,1123,1.61
melbourne_1.tif,train,0,0,130,125,60,192,12,54,97,118,1,18,0,5,11,24,311,536,1.72
rosario_2.tif,train,0,0,299,233,316,202,6,26,236,287,1,0,0,0,166,253,1024,1001,0.98
rotterdam_33.tif,train,0,0,24,135,58,42,9,45,26,35,0,5,0,42,38,107,155,411,2.65
kyoto_25.tif,train,0,0,118,305,107,219,18,76,147,215,1,1,7,7,124,151,522,974,1.87
shanghai_67.tif,train,0,0,6,25,14,37,1,16,119,16,0,0,0,12,3,9,143,115,0.80
zanzibar_35.tif,train,0,0,212,219,32,128,17,23,395,95,0,7,12,19,28,36,696,527,0.76
daressalaam_49.tif,train,0,0,25,219,697,551,10,49,297,258,3,0,0,0,734,33,1766,1110,0.63
dowa_2.tif,train,0,0,67,104,47,77,3,10,235,84,0,5,41,44,82,53,475,377,0.79
dhaka_2.tif,train,0,0,207,148,169,375,7,31,243,173,12,7,0,0,95,66,733,800,1.09
monrovia_16.tif,train,0,1,219,147,26,224,1,15,85,70,50,35,0,3,37,37,418,532,1.27
pointenoire_4.tif,train,0,0,69,3,247,183,9,46,248,252,0,0,0,0,197,132,770,616,0.80
swietokrzyskie_40.tif,train,0,0,19,32,20,21,2,6,59,31,0,0,11,9,9,7,120,106,0.88
lima_18.tif,train,0,2,52,44,26,21,6,26,131,49,0,18,2,21,28,30,245,211,0.86
pomorskie_16.tif,train,0,0,54,50,4,20,13,8,147,20,4,10,1,2,17,21,240,131,0.55
muenster_19.tif,train,0,0,43,95,36,41,9,31,48,31,1,0,7,33,7,6,151,237,1.57
dhaka_26.tif,train,0,0,99,108,308,249,6,28,142,166,9,14,0,0,99,93,663,658,0.99
ngaoundere_61.tif,train,0,0,99,149,52,131,1,20,98,78,0,0,11,23,88,86,349,487,1.40
mahe_10.tif,train,0,0,102,141,258,164,6,40,149,143,18,0,1,0,50,65,584,553,0.95
rotterdam_24.tif,train,0,0,18,86,171,142,11,42,96,106,3,5,0,10,107,75,406,466,1.15
koeln_63.tif,train,0,0,176,126,357,212,37,83,229,198,1,0,0,0,53,99,853,718,0.84
chincha_23.tif,train,0,19,96,172,84,119,1,7,75,89,14,12,7,26,37,59,314,503,1.60
kyoto_56.tif,train,0,0,83,126,264,133,4,64,383,279,9,0,9,6,435,223,1187,831,0.70
ngaoundere_17.tif,train,10,1,86,261,64,141,2,29,176,207,5,9,11,99,116,99,470,846,1.80
kagera_13.tif,train,0,6,99,175,20,283,0,14,473,101,0,5,2,5,37,29,631,618,0.98
koeln_53.tif,train,0,0,169,149,76,48,14,29,78,37,0,22,15,24,24,33,376,342,0.91
bielefeld_57.tif,train,0,0,192,165,29,60,1,19,495,43,0,0,0,0,8,6,725,293,0.40
zanzibar_93.tif,train,0,0,134,26,48,139,3,2,166,4,0,6,0,3,128,43,479,223,0.47
pomorskie_36.tif,train,0,0,14,68,0,3,1,5,6,16,0,0,1,4,1,0,23,96,4.17
aachen_43.tif,train,0,0,298,192,191,297,7,57,289,163,0,0,0,1,164,154,949,864,0.91
duesseldorf_62.tif,train,1,0,259,224,117,213,4,23,332,113,3,16,0,13,95,104,811,706,0.87
ngaoundere_51.tif,train,0,0,232,209,75,100,7,57,190,95,13,6,32,27,56,66,605,560,0.93
tokyo_67.tif,train,0,0,19,324,314,241,8,117,117,65,0,2,23,12,756,136,1237,897,0.73
austin_6.tif,train,0,0,102,133,122,187,11,36,185,84,0,0,0,0,7,28,427,468,1.10
kagera_37.tif,train,2,0,70,100,34,166,0,11,121,121,2,3,16,28,28,43,273,472,1.73
paris_22.tif,train,0,0,32,81,70,59,2,16,138,35,0,0,0,9,68,48,310,248,0.80
piura_6.tif,train,0,8,177,126,75,115,8,28,201,140,0,4,19,13,32,49,512,483,0.94
mahe_47.tif,train,16,0,68,69,41,108,2,28,111,71,1,7,0,11,37,60,276,354,1.28
ica_2.tif,train,0,15,85,77,57,101,6,25,152,95,8,10,11,37,30,49,349,409,1.17
accra_32.tif,train,0,0,27,23,294,206,8,43,356,238,0,0,0,0,268,177,953,687,0.72
mazowieckie_34.tif,train,0,0,17,31,2,7,3,3,8,16,0,0,2,2,3,2,35,61,1.74
viru_18.tif,train,0,0,69,141,76,100,5,40,95,142,8,6,10,28,33,45,296,502,1.70
monrovia_42.tif,train,0,1,100,230,109,119,0,47,278,221,169,67,0,5,129,136,785,826,1.05
dortmund_22.tif,train,0,0,462,378,291,404,21,104,326,251,16,0,0,4,228,173,1344,1314,0.98
bielefeld_46.tif,train,0,0,58,70,61,162,3,30,63,50,0,0,1,7,16,19,202,338,1.67
vienna_19.tif,train,0,0,155,181,89,308,4,26,92,76,10,0,0,0,48,78,398,669,1.68
muenster_49.tif,train,0,0,197,263,195,176,3,60,212,159,0,0,0,8,75,74,682,740,1.09
podkarpackie_18.tif,train,0,0,193,140,48,289,2,17,355,155,3,3,8,28,66,72,675,704,1.04
baybay_24.tif,train,0,0,78,150,2,26,0,20,104,53,10,14,5,3,6,6,205,272,1.33
christchurch_59.tif,train,0,0,305,378,211,485,2,37,359,243,1,0,0,0,239,192,1117,1335,1.20
khartoum_56.tif,train,0,6,1,27,44,72,7,7,73,64,0,15,0,15,24,17,149,223,1.50
kagera_53.tif,train,0,3,76,234,32,120,3,14,52,110,0,16,7,17,40,38,210,552,2.63
sechura_1.tif,train,0,0,18,44,178,118,4,43,147,126,1,0,0,0,39,50,387,381,0.98
pomorskie_3.tif,train,0,0,69,136,23,70,7,20,145,48,2,5,13,35,26,35,285,349,1.22
viru_31.tif,train,2,6,78,108,53,127,1,98,169,122,0,11,5,30,13,60,321,562,1.75
abancay_27.tif,train,0,0,82,94,61,146,4,30,148,129,0,1,4,16,51,48,350,464,1.33
tonga_57.tif,train,0,0,698,322,216,586,10,24,372,336,0,7,0,2,110,103,1406,1380,0.98
tokyo_5.tif,train,0,1,89,249,73,230,2,62,131,66,15,19,0,5,45,46,355,678,1.91
dortmund_5.tif,train,0,0,91,92,15,48,8,19,66,29,0,7,12,6,7,7,199,208,1.05
chisinau_15.tif,train,0,0,114,83,167,179,29,48,66,72,0,0,0,0,30,50,406,432,1.06
pisco_45.tif,train,0,6,64,64,51,51,1,26,81,79,7,19,0,4,48,73,252,322,1.28
monrovia_63.tif,train,0,0,465,229,216,369,2,37,242,170,3,2,0,2,155,128,1083,937,0.87
monrovia_58.tif,train,0,0,82,224,110,236,1,24,150,142,1,5,0,8,124,97,468,736,1.57
chisinau_27.tif,train,0,0,255,34,139,162,9,22,124,135,0,0,0,0,38,53,565,406,0.72
kagera_33.tif,train,0,0,79,228,56,290,2,32,0,224,1,3,26,26,46,56,210,859,4.09
daressalaam_74.tif,train,0,1,620,182,155,204,1,29,264,192,0,0,0,0,109,77,1149,685,0.60
santiago_47.tif,train,0,0,684,342,242,352,18,50,342,176,36,0,0,13,71,182,1393,1115,0.80
coxsbazar_57.tif,train,27,0,286,247,35,89,4,38,336,91,29,7,9,28,17,26,743,526,0.71
podkarpackie_17.tif,train,0,0,8,43,3,6,0,1,44,40,0,0,2,9,2,2,59,101,1.71
chiangmai_15.tif,train,0,4,325,173,233,202,6,41,153,90,2,19,1,8,44,47,764,584,0.76
soriano_11.tif,train,0,0,146,248,295,310,1,20,309,173,5,0,0,0,102,138,858,889,1.04
santiago_4.tif,train,0,0,151,243,275,228,16,50,402,141,0,0,0,2,58,118,902,782,0.87
chicago_36.tif,train,0,0,19,4,44,61,4,35,27,3,0,0,0,0,16,44,110,147,1.34
tonga_35.tif,train,0,2,131,269,81,409,2,21,188,232,5,23,0,4,75,70,482,1030,2.14
rio_14.tif,train,0,0,1,14,6,1,2,21,2,0,0,0,0,0,20,17,31,53,1.71
tonga_14.tif,train,0,7,109,188,70,394,2,19,145,260,0,14,0,19,60,72,386,973,2.52
aachen_9.tif,train,0,0,149,61,24,101,9,64,196,45,1,1,0,13,15,34,394,319,0.81
slaskie_25.tif,train,0,0,77,44,31,61,3,32,214,57,1,11,0,8,14,10,340,223,0.66
rio_54.tif,train,0,0,21,19,16,18,3,3,38,16,0,0,0,3,6,4,84,63,0.75
abancay_43.tif,train,0,1,65,51,297,223,1,13,45,67,0,0,0,1,68,55,476,411,0.86
accra_28.tif,train,0,0,262,392,136,363,18,62,354,114,5,0,0,0,84,114,859,1045,1.22
ngaoundere_63.tif,train,26,51,28,303,33,246,1,10,97,287,0,4,0,3,16,38,201,942,4.69
tokyo_58.tif,train,0,0,69,465,439,253,2,144,208,193,0,1,3,7,381,227,1102,1290,1.17
ngaoundere_59.tif,train,0,0,35,151,175,71,2,35,123,121,0,0,5,56,141,144,481,578,1.20
coxsbazar_75.tif,train,0,0,148,86,7,0,0,23,15,16,2,2,4,5,0,1,176,133,0.76
slaskie_22.tif,train,1,0,92,21,36,114,11,24,334,81,1,4,0,12,23,24,498,280,0.56
accra_64.tif,train,0,0,107,147,121,143,4,30,705,225,0,0,5,0,190,162,1132,707,0.62
vienna_30.tif,train,0,0,35,108,44,57,4,42,116,60,0,0,0,13,17,29,216,309,1.43
aachen_7.tif,train,0,0,32,70,56,113,5,12,72,42,5,7,10,13,4,21,184,278,1.51
slaskie_27.tif,train,0,0,83,66,37,245,5,31,247,117,1,0,0,6,41,52,414,517,1.25
tonga_51.tif,train,0,0,199,244,108,311,2,20,168,191,19,9,0,0,66,88,562,863,1.54
daressalaam_66.tif,train,0,3,368,49,272,255,4,33,206,277,35,24,0,1,128,40,1013,682,0.67
koeln_2.tif,train,0,0,498,406,442,391,15,44,517,255,5,1,3,13,171,172,1651,1282,0.78
dhaka_47.tif,train,0,0,298,444,281,600,5,27,452,244,3,4,0,0,151,83,1190,1402,1.18
piura_43.tif,train,1,0,65,85,51,61,2,52,402,99,3,15,2,30,36,54,562,396,0.70
duesseldorf_50.tif,train,0,0,74,155,51,83,19,52,120,73,9,4,10,40,8,15,291,422,1.45
zanzibar_133.tif,train,0,0,86,27,82,136,1,7,1948,37,0,5,0,0,29,19,2146,231,0.11
tyrolw_62.tif,train,0,0,25,47,26,23,2,16,24,21,0,0,11,3,13,20,101,130,1.29
viru_43.tif,train,0,3,69,83,130,56,1,23,235,141,9,7,14,32,54,79,512,424,0.83
duesseldorf_16.tif,train,0,0,78,10,6,0,0,0,536,15,1,1,0,0,0,0,621,26,0.04
sechura_10.tif,train,0,0,4,3,33,23,1,15,15,15,0,0,0,0,77,86,130,142,1.09
daressalaam_84.tif,train,0,0,0,46,3,34,0,2,0,0,1,25,0,2,0,7,4,116,29.00
rotterdam_15.tif,train,0,0,28,84,222,165,32,47,70,82,5,2,0,5,38,70,395,455,1.15
wielkopolskie_8.tif,train,0,0,61,16,15,55,5,10,44,39,1,0,2,5,13,13,141,138,0.98
kyoto_6.tif,train,0,0,15,87,68,85,3,56,40,33,33,1,22,36,77,36,258,334,1.29
chiclayo_23.tif,train,0,0,103,83,279,174,1,18,127,106,0,3,0,0,27,62,537,446,0.83
koeln_38.tif,train,0,0,498,200,114,217,10,52,81,34,1,6,0,3,7,16,711,528,0.74
ngaoundere_37.tif,train,0,0,38,135,178,152,10,34,142,93,8,16,7,93,42,66,425,589,1.39
baybay_51.tif,train,0,0,272,196,106,168,1,5,120,54,0,0,6,10,39,30,544,463,0.85
zanzibar_141.tif,train,1,37,391,258,76,243,22,7,1073,171,1,14,0,0,140,74,1704,804,0.47
paris_28.tif,train,0,0,39,92,47,82,1,19,83,47,1,0,0,13,47,78,218,331,1.52
mazowieckie_27.tif,train,0,0,58,102,40,122,1,13,131,79,0,0,0,10,41,49,271,375,1.38
monrovia_12.tif,train,0,0,203,311,142,378,4,24,168,225,1,16,14,30,99,101,631,1085,1.72
khartoum_40.tif,train,0,0,0,8,108,99,6,15,33,84,0,1,0,0,20,30,167,237,1.42
abancay_3.tif,train,0,0,162,149,175,195,1,18,285,150,1,1,0,1,48,74,672,588,0.88
zanzibar_139.tif,train,0,37,27,81,14,169,4,9,582,73,0,3,0,1,55,24,682,397,0.58
muenster_33.tif,train,0,0,399,204,328,194,24,54,248,102,0,0,0,10,97,83,1096,647,0.59
svaneti_48.tif,train,0,0,145,162,49,370,3,30,164,119,0,0,12,1,67,68,440,750,1.70
lambayeque_13.tif,train,0,0,147,95,154,159,1,17,145,127,4,0,0,6,96,91,547,495,0.90
chisinau_2.tif,train,0,0,83,41,55,101,8,51,102,65,0,0,0,0,18,63,266,321,1.21
kitsap_10.tif,train,0,0,235,244,74,67,4,26,213,174,2,0,0,0,99,96,627,607,0.97
pisco_14.tif,train,0,0,78,131,21,38,1,19,145,86,10,55,11,41,14,10,280,380,1.36
paris_45.tif,train,0,0,55,48,28,89,3,10,68,27,1,0,0,30,40,65,195,269,1.38
duesseldorf_46.tif,train,0,0,232,196,219,226,5,82,336,90,2,0,0,1,30,52,824,647,0.79
khartoum_26.tif,train,0,0,0,9,114,98,8,18,58,62,0,0,0,0,23,15,203,202,1.00
abancay_34.tif,train,1,0,43,48,24,66,8,1,192,102,0,0,10,13,15,17,293,247,0.84
ulaanbaatar_25.tif,train,0,0,130,56,86,20,3,39,1,61,0,2,0,0,269,234,489,412,0.84
koeln_64.tif,train,0,0,346,255,193,164,6,58,261,111,0,0,0,3,79,83,885,674,0.76
dhaka_35.tif,train,0,1,76,36,44,37,8,2,33,26,2,16,0,0,10,12,173,130,0.75
wielkopolskie_40.tif,train,0,0,61,58,53,238,1,10,150,117,3,1,2,3,44,46,314,473,1.51
lima_30.tif,train,1,0,17,83,65,21,5,17,79,53,0,0,1,4,59,72,227,250,1.10
vienna_65.tif,train,0,0,79,131,241,252,1,16,109,78,0,0,0,0,29,56,459,533,1.16
monrovia_53.tif,train,0,0,131,102,201,196,2,26,48,54,2,14,0,9,57,43,441,444,1.01
malopolskie_21.tif,train,0,0,26,74,8,9,1,9,30,19,1,32,4,3,4,8,74,154,2.08
shanghai_12.tif,train,0,0,32,72,75,48,6,31,45,35,1,0,0,41,83,41,242,268,1.11
tonga_5.tif,train,8,0,205,79,133,236,2,12,197,87,2,23,0,9,28,33,575,479,0.83
khartoum_29.tif,train,0,0,5,46,10,26,1,8,14,18,0,4,0,3,11,37,41,142,3.46
dortmund_12.tif,train,0,0,229,161,148,247,5,35,162,77,6,5,6,12,88,86,644,623,0.97
ica_30.tif,train,11,14,95,191,11,22,0,17,326,125,0,14,3,5,0,0,446,388,0.87
aachen_24.tif,train,0,0,29,56,4,31,1,13,105,57,1,2,7,22,7,9,154,190,1.23
tyrolw_25.tif,train,5,0,65,105,24,177,6,29,119,66,3,11,0,2,32,31,254,421,1.66
kampala_1.tif,train,0,0,85,120,115,158,6,36,175,148,3,2,0,31,53,63,437,558,1.28
melbourne_28.tif,train,0,0,36,132,171,212,20,43,236,222,2,3,0,0,58,82,523,694,1.33
aachen_70.tif,train,0,0,566,148,214,174,5,29,495,81,1,1,5,14,103,78,1389,525,0.38
piura_2.tif,train,0,23,81,143,55,73,9,21,123,137,1,42,6,15,16,31,291,485,1.67
tyrolw_28.tif,train,0,0,238,109,153,123,3,22,226,62,28,3,3,7,55,58,706,384,0.54
khartoum_27.tif,train,0,0,0,18,109,102,3,15,73,99,0,0,0,0,20,22,205,256,1.25
koeln_17.tif,train,0,0,300,222,362,321,56,70,268,173,0,0,0,0,36,62,1022,848,0.83
coxsbazar_25.tif,train,0,1,68,73,28,62,11,6,282,116,3,18,0,1,18,20,410,297,0.72
austin_27.tif,train,0,0,73,131,101,181,6,30,47,46,0,0,0,0,38,41,265,429,1.62
kitsap_44.tif,train,0,0,42,129,9,48,3,19,14,18,0,3,0,0,8,14,76,231,3.04
lambayeque_1.tif,train,0,0,41,121,22,36,0,25,47,58,0,0,5,27,20,20,135,287,2.13
malopolskie_11.tif,train,0,0,5,16,1,5,0,4,18,4,0,3,1,12,4,0,29,44,1.52
duesseldorf_29.tif,train,0,0,247,143,153,142,5,57,279,82,4,0,0,12,47,73,735,509,0.69
kitsap_23.tif,train,0,0,360,373,104,135,1,7,295,246,0,0,0,0,159,181,919,942,1.03
kitsap_41.tif,train,0,0,34,48,2,10,1,2,55,14,1,8,0,0,2,2,95,84,0.88
viru_12.tif,train,0,0,96,121,60,65,3,22,128,111,9,6,16,18,31,55,343,398,1.16
vienna_31.tif,train,0,0,75,75,23,60,23,23,94,50,0,0,0,15,14,29,229,252,1.10
piura_50.tif,train,0,0,62,109,90,203,4,19,141,116,0,10,14,10,50,62,361,529,1.47
chincha_22.tif,train,0,0,98,188,37,96,5,21,205,172,2,0,24,21,38,37,409,535,1.31
piura_16.tif,train,72,56,182,328,32,129,0,3,512,218,7,11,0,18,7,1,812,764,0.94
khartoum_12.tif,train,0,0,0,61,16,53,1,16,22,34,0,6,0,29,20,44,59,243,4.12
daressalaam_113.tif,train,0,0,63,35,167,252,3,39,170,168,20,4,0,0,96,25,519,523,1.01
chincha_19.tif,train,0,0,182,78,152,101,1,30,206,81,16,0,12,6,63,94,632,390,0.62
warminsko-mazurskie_5.tif,train,0,0,24,32,9,62,4,16,104,23,4,2,9,17,22,15,176,167,0.95
baybay_42.tif,train,0,0,213,213,91,198,2,17,259,125,20,3,6,15,55,57,646,628,0.97
mahe_70.tif,train,0,3,460,385,174,495,7,64,206,85,0,17,0,1,96,128,943,1178,1.25
dowa_12.tif,train,0,0,49,155,13,86,1,15,485,185,0,2,7,8,6,11,561,462,0.82
duesseldorf_45.tif,train,0,0,45,53,110,171,27,46,94,48,0,0,0,1,14,67,290,386,1.33
dhaka_32.tif,train,0,0,91,130,116,138,6,18,87,73,7,14,0,2,16,54,323,429,1.33
daressalaam_124.tif,train,0,0,87,68,81,84,3,33,71,64,12,0,0,4,23,42,277,295,1.06
zanzibar_107.tif,train,0,64,47,32,33,146,8,8,373,186,0,44,0,0,49,28,510,508,1.00
podlaskie_1.tif,train,0,0,6,14,5,6,0,0,4,4,0,0,1,5,3,3,19,32,1.68
baybay_27.tif,train,0,1,554,310,194,317,7,25,256,98,7,17,0,0,104,90,1122,858,0.76
kujawsko-pomorskie_10.tif,train,0,14,40,65,8,186,5,25,43,72,1,1,0,0,93,60,190,423,2.23
dhaka_39.tif,train,0,0,473,455,161,596,17,43,222,305,14,15,0,0,161,74,1048,1488,1.42
daressalaam_29.tif,train,0,0,93,98,727,362,14,69,122,234,1,1,0,0,505,107,1462,871,0.60
muenster_48.tif,train,0,0,360,452,635,605,27,73,372,282,0,0,0,0,219,172,1613,1584,0.98
lima_20.tif,train,0,0,0,0,36,5,1,31,155,0,0,0,0,7,76,54,268,97,0.36
mahe_1.tif,train,22,6,98,158,38,138,6,18,77,54,1,15,0,2,20,51,262,442,1.69
dhaka_45.tif,train,0,0,52,279,160,469,4,32,136,259,14,19,0,0,54,36,420,1094,2.60
ngaoundere_23.tif,train,0,0,202,287,139,165,1,24,263,187,4,0,24,74,91,88,724,825,1.14
daressalaam_55.tif,train,0,0,75,23,660,619,10,63,447,353,7,0,0,0,662,45,1861,1103,0.59
daressalaam_82.tif,train,0,0,388,77,236,265,11,79,188,159,12,0,0,39,93,81,928,700,0.75
kyoto_23.tif,train,0,0,274,287,254,343,16,109,451,203,27,0,4,6,177,115,1203,1063,0.88
lambayeque_36.tif,train,34,7,181,119,80,78,4,30,124,115,1,23,10,53,0,8,434,433,1.00
rio_47.tif,train,0,0,28,38,23,16,2,12,24,10,11,1,0,0,17,22,105,99,0.94
chincha_43.tif,train,0,0,39,1,187,169,1,7,36,32,0,0,0,0,50,115,313,324,1.04
kyoto_12.tif,train,1,0,27,80,101,147,4,65,95,77,0,0,15,8,160,97,403,474,1.18
santiago_61.tif,train,0,0,389,239,211,184,9,44,329,227,8,0,0,8,127,202,1073,904,0.84
koeln_34.tif,train,0,0,280,279,577,293,20,114,288,165,1,0,0,4,72,105,1238,960,0.78
lohur_18.tif,train,0,0,55,41,9,26,2,8,444,106,1,2,7,13,4,5,522,201,0.39
shanghai_1.tif,train,0,0,1,9,7,47,0,4,13,10,0,0,0,0,5,8,26,78,3.00
muenster_10.tif,train,0,0,573,666,851,819,16,67,515,364,9,0,0,0,254,216,2218,2132,0.96
kujawsko-pomorskie_17.tif,train,0,0,294,124,135,327,5,51,49,43,0,1,0,1,38,28,521,575,1.10
dortmund_70.tif,train,0,0,146,128,106,97,9,81,80,94,0,2,5,4,81,76,427,482,1.13
monrovia_26.tif,train,0,3,485,190,107,317,7,42,176,202,9,6,13,15,152,116,949,891,0.94
mazowieckie_13.tif,train,0,0,36,27,32,32,6,8,43,31,1,0,3,4,20,31,141,133,0.94
tyrolw_19.tif,train,11,0,107,122,206,67,13,48,87,95,3,11,0,4,49,83,476,430,0.90
tokyo_40.tif,train,0,0,186,284,393,202,11,93,398,108,0,0,20,8,468,190,1476,885,0.60
rotterdam_18.tif,train,0,0,7,98,43,37,4,57,1,20,0,11,0,1,50,56,105,280,2.67
chiclayo_14.tif,train,7,19,142,221,98,116,4,9,175,139,5,9,14,24,18,26,463,563,1.22
kyoto_42.tif,train,0,0,40,218,142,99,6,54,90,82,10,0,31,91,115,110,434,654,1.51
chicago_20.tif,train,0,0,259,99,138,126,27,28,220,150,0,0,0,0,200,150,844,553,0.66
daressalaam_59.tif,train,1,0,173,167,151,412,26,40,200,235,4,1,0,0,202,187,757,1042,1.38
maputo_4.tif,train,0,0,16,34,309,603,17,64,251,268,0,0,0,0,213,95,806,1064,1.32
tyrolw_29.tif,train,0,0,152,119,107,94,7,56,138,89,0,0,0,1,45,71,449,430,0.96
kyoto_69.tif,train,0,0,47,123,77,74,10,50,142,70,10,3,7,24,33,26,326,370,1.13
lubuskie_22.tif,train,0,0,55,39,34,64,1,1,33,21,1,0,0,0,13,9,137,134,0.98
piura_20.tif,train,0,0,147,156,49,107,1,15,339,172,0,0,12,51,33,27,581,528,0.91
chisinau_55.tif,train,0,0,73,8,127,174,9,36,130,105,0,0,0,0,36,69,375,392,1.05
coxsbazar_61.tif,train,0,0,137,47,17,18,0,10,29,43,2,6,14,10,13,8,212,142,0.67
zanzibar_112.tif,train,0,4,245,93,17,234,1,12,619,250,0,3,0,0,73,24,955,620,0.65
bielefeld_60.tif,train,0,0,263,462,366,343,7,53,338,341,0,1,0,2,274,243,1248,1445,1.16
rio_68.tif,train,0,0,9,12,0,10,0,3,20,4,0,10,0,0,3,3,32,42,1.31
aachen_22.tif,train,0,0,191,156,56,143,4,34,183,106,2,0,3,13,94,96,533,548,1.03
zanzibar_37.tif,train,0,0,105,138,26,38,1,15,210,121,0,3,36,43,8,12,386,370,0.96
niamey_7.tif,train,0,0,36,229,124,123,12,32,174,136,0,0,0,24,57,69,403,613,1.52
chincha_10.tif,train,0,0,127,117,71,69,2,23,327,154,5,0,21,14,86,123,639,500,0.78
daressalaam_43.tif,train,0,0,75,362,379,644,8,43,299,302,15,0,0,0,867,25,1643,1376,0.84
shanghai_59.tif,train,0,0,37,47,89,87,3,19,36,13,0,0,0,56,126,43,291,265,0.91
lima_7.tif,train,0,0,71,140,55,93,1,14,180,144,8,1,1,3,82,81,398,476,1.20
khartoum_15.tif,train,0,0,0,49,51,104,5,14,76,81,0,0,0,2,38,33,170,283,1.66
tyrolw_6.tif,train,16,29,38,186,5,126,6,10,524,111,0,2,0,36,0,0,589,500,0.85
tyrolw_5.tif,train,0,0,12,74,0,9,2,8,58,32,1,30,4,5,3,4,80,162,2.02
christchurch_44.tif,train,0,0,173,200,208,173,9,35,667,22,3,1,4,15,74,70,1138,516,0.45
melbourne_27.tif,train,0,0,337,159,287,327,12,41,203,260,0,3,0,1,82,75,921,866,0.94
muenster_56.tif,train,0,0,321,344,182,429,9,32,264,214,4,0,11,17,161,133,952,1169,1.23
kitsap_40.tif,train,0,0,52,176,0,0,0,0,113,90,0,3,0,0,0,0,165,269,1.63
kyoto_39.tif,train,2,0,35,222,209,274,9,59,120,74,7,0,28,28,215,75,625,732,1.17
baybay_16.tif,train,0,0,223,313,195,291,6,36,325,146,1,15,8,20,56,95,814,916,1.13
monrovia_75.tif,train,0,0,225,323,103,381,7,15,139,153,0,2,1,2,120,128,595,1004,1.69
lambayeque_38.tif,train,5,0,65,104,16,53,2,19,156,122,1,17,5,57,2,4,252,376,1.49
daressalaam_47.tif,train,0,0,55,453,616,681,4,57,390,363,7,0,0,1,942,40,2014,1595,0.79
accra_49.tif,train,0,0,61,78,64,41,4,15,208,48,0,0,41,5,12,13,390,200,0.51
soriano_4.tif,train,0,0,114,76,110,540,1,9,127,120,0,3,2,3,105,145,459,896,1.95
chiclayo_9.tif,train,0,4,134,73,47,82,2,29,88,75,5,37,13,37,13,12,302,349,1.16
christchurch_6.tif,train,0,0,30,97,17,83,4,31,171,93,1,3,0,35,9,15,232,357,1.54
